"lemmatized_Ru1" "lemmatized_Ru2" "lemmatized_Ru3" "lemmatized_Ru4" "lemmatized_Ru5" "rs-graphics-3586a42c-a647-4324-9de9-bdea3dd2b3bb"
"прошлый" 0.00688616311598881 0.00411370274383973 0.0109747111299249 0.00755482645484372 0.00962916996554897 0
"решение" 0.0249623412954594 0.0061705541157596 0.00156781587570356 0 0 0
"слышаться" 0.00860770389498601 0.0205685137191987 0.014110342881332 0.0032377827663616 0.00106990777394989 0
"снести" 0.00688616311598881 0.0102842568595993 0.014110342881332 0.00971334829908479 0.00213981554789977 0
"соломенный" 0.00688616311598881 0.00822740548767946 0.00627126350281423 0.00971334829908479 0.00855926219159908 0
"средство" 0.00774693350548741 0.0205685137191987 0.0172459746327391 0.00215852184424106 0.00106990777394989 0
"топ" 0.0025823111684958 0.0123411082315192 0.00940689525422134 0.0129511310654464 0.00641944664369931 0
"трагедия" 0.00602539272649021 0.0164548109753589 0.0109747111299249 0.00755482645484372 0.00427963109579954 0
"тяжело" 0.00688616311598881 0.0123411082315192 0.0125425270056285 0.00539630461060266 0.00641944664369931 0
"удаваться" 0.0146330966214762 0.00822740548767946 0.00783907937851779 0.0032377827663616 0.00427963109579954 0
"украсть" 0.00430385194749301 0.0061705541157596 0.00940689525422134 0.0118718701433259 0.00855926219159908 0
"хоча" 0.00344308155799441 0.00822740548767946 0.00627126350281423 0.0107926092212053 0.0117689855134487 0
"араб" 0.00516462233699161 0.0123411082315192 0.00940689525422134 0.00755482645484372 0.0074893544176492 0
"бок" 0.00430385194749301 0.0123411082315192 0.00627126350281423 0.00755482645484372 0.0106990777394989 0
"бутыль" 0 0.0185116623472788 0.0156781587570356 0.00647556553272319 0.0074893544176492 0
"бэк" 0.0275446524639552 0 0 0 0 0
"ветвь" 0.0111900150634818 0.0102842568595993 0.00783907937851779 0.00647556553272319 0.00320972332184966 0
"взобраться" 0.0120507854529804 0.0102842568595993 0.00627126350281423 0.00863408737696426 0.00106990777394989 0
"виднеться" 0.0137723262319776 0.0061705541157596 0.00470344762711067 0.00863408737696426 0.00213981554789977 0
"возвращение" 0.0163546374004734 0.0123411082315192 0.00783907937851779 0.00215852184424106 0 0
"вставать" 0.00602539272649021 0.00411370274383973 0.00783907937851779 0.0107926092212053 0.00855926219159908 0
"высоко" 0.00430385194749301 0.0123411082315192 0.00940689525422134 0.00863408737696426 0.0074893544176492 0
"джексон" 0.00860770389498601 0 0.00627126350281423 0.00971334829908479 0.00962916996554897 0
"джка" 0.00774693350548741 0.0123411082315192 0.00783907937851779 0.00755482645484372 0.00534953886974943 0
"дрожать" 0.00602539272649021 0.0123411082315192 0.0109747111299249 0.0107926092212053 0.00213981554789977 0
"зажчь" 0.00602539272649021 0.0123411082315192 0.0109747111299249 0.00647556553272319 0.00641944664369931 0
"зато" 0.00430385194749301 0.00411370274383973 0.0109747111299249 0.00431704368848213 0.0149787088352984 0
"мертвец" 0.0111900150634818 0.0102842568595993 0.00783907937851779 0.00215852184424106 0.0074893544176492 0
"молитва" 0.0103292446739832 0.0061705541157596 0.00783907937851779 0.00431704368848213 0.00855926219159908 0
"надеть" 0.0025823111684958 0.0102842568595993 0.00627126350281423 0.0129511310654464 0.00855926219159908 0
"недурно" 0.00688616311598881 0.0123411082315192 0.0125425270056285 0.0032377827663616 0.0074893544176492 0
"однажды" 0.012911555842479 0.0061705541157596 0.00627126350281423 0.00971334829908479 0.00106990777394989 0
"получиться" 0.00602539272649021 0 0.00470344762711067 0.00647556553272319 0.0171185243831982 0
"помчаться" 0.0025823111684958 0.00411370274383973 0.00940689525422134 0.0205059575202901 0.00213981554789977 0
"посмотрести" 0 0.0164548109753589 0.00940689525422134 0.00863408737696426 0.0106990777394989 0
"приказать" 0.0146330966214762 0.0102842568595993 0.0109747111299249 0.0032377827663616 0 0
"решиться" 0.0163546374004734 0.0123411082315192 0.00470344762711067 0.0032377827663616 0.00106990777394989 0
"ругать" 0.0017215407789972 0.00205685137191986 0.00313563175140711 0.0107926092212053 0.0181884321571481 0
"ругаться" 0.00430385194749301 0.00205685137191986 0.00940689525422134 0.00863408737696426 0.0128388932873986 0
"скользить" 0.00774693350548741 0.0102842568595993 0.00940689525422134 0.0107926092212053 0.00213981554789977 0
"скрыться" 0.00774693350548741 0.00411370274383973 0.00313563175140711 0.0107926092212053 0.00962916996554897 0
"слыша" 0.00344308155799441 0 0 0.0107926092212053 0.0192583399310979 0
"тихонько" 0.0025823111684958 0.0102842568595993 0.014110342881332 0.00971334829908479 0.00641944664369931 0
"ваше" 0.00602539272649021 0 0.0172459746327391 0.00755482645484372 0.00641944664369931 0
"весть" 0.0111900150634818 0.0061705541157596 0.00470344762711067 0.00539630461060266 0.0074893544176492 0
"впереди" 0.00688616311598881 0.0102842568595993 0.00940689525422134 0.00215852184424106 0.0106990777394989 0
"впечатление" 0.0232408005164622 0.00411370274383973 0.00313563175140711 0 0 0
"выполнить" 0.021519259737465 0 0.00156781587570356 0.00431704368848213 0.00106990777394989 0
"герцоод" 0.00602539272649021 0.0061705541157596 0.0172459746327391 0.00431704368848213 0.00641944664369931 0
"горло" 0.0120507854529804 0.00822740548767946 0.00783907937851779 0.00215852184424106 0.00641944664369931 0
"дворец" 0.00602539272649021 0.0102842568595993 0.00940689525422134 0.00647556553272319 0.0074893544176492 0
"джульетт" 0.00688616311598881 0 0.0156781587570356 0.00755482645484372 0.00641944664369931 0
"доноситься" 0.0120507854529804 0.00822740548767946 0.00783907937851779 0.00539630461060266 0.00320972332184966 0
"дуглас" 0.0111900150634818 0.0143979596034391 0.00783907937851779 0.0032377827663616 0.00320972332184966 0
"живть" 0.00688616311598881 0.0061705541157596 0.00940689525422134 0.00863408737696426 0.00641944664369931 0
"звать" 0.00602539272649021 0.0123411082315192 0.0109747111299249 0.00215852184424106 0.00962916996554897 0
"крыша" 0.00688616311598881 0.00411370274383973 0.00940689525422134 0.00755482645484372 0.00855926219159908 0
"любой" 0.0120507854529804 0 0.00470344762711067 0.0140303919875669 0.00106990777394989 0
"людовик" 0.00516462233699161 0.0061705541157596 0.00940689525422134 0.00647556553272319 0.0106990777394989 0
"миссис" 0 0.00822740548767946 0.0172459746327391 0.00863408737696426 0.00855926219159908 0
"обойтись" 0.00430385194749301 0.00411370274383973 0.0125425270056285 0.00971334829908479 0.0074893544176492 0
"оргия" 0.00688616311598881 0 0.014110342881332 0.00863408737696426 0.00641944664369931 0
"отправляться" 0.00602539272649021 0.0102842568595993 0.0109747111299249 0.00863408737696426 0.00427963109579954 0
"отпустить" 0.00688616311598881 0.0102842568595993 0.00627126350281423 0.00971334829908479 0.00534953886974943 0
"позвать" 0.0025823111684958 0.00822740548767946 0.00783907937851779 0.0107926092212053 0.00962916996554897 0
"посоветовать" 0.0103292446739832 0.0102842568595993 0.0109747111299249 0.00647556553272319 0.00106990777394989 0
"присутствовать" 0.0180761781794706 0.0061705541157596 0.00627126350281423 0.00215852184424106 0.00106990777394989 0
"проделать" 0.00774693350548741 0.0123411082315192 0.0125425270056285 0.00539630461060266 0.00320972332184966 0
"разыскивать" 0.0180761781794706 0 0.00156781587570356 0.00647556553272319 0.00320972332184966 0
"расстояние" 0.017215407789972 0.0102842568595993 0.00156781587570356 0.00431704368848213 0.00106990777394989 0
"светлость" 0.0120507854529804 0.00205685137191986 0.00470344762711067 0.00431704368848213 0.00962916996554897 0
"скажи" 0.00344308155799441 0.00822740548767946 0.00783907937851779 0.0107926092212053 0.00855926219159908 0
"слушай" 0.00344308155799441 0.0061705541157596 0.00783907937851779 0.0118718701433259 0.00855926219159908 0
"страна" 0.00602539272649021 0.00205685137191986 0.00627126350281423 0.0118718701433259 0.00855926219159908 0
"тележка" 0.00860770389498601 0.0123411082315192 0.00940689525422134 0.00215852184424106 0.0074893544176492 0
"толка" 0.00516462233699161 0.0061705541157596 0.00627126350281423 0.0032377827663616 0.0160486166092483 0
"туча" 0.00860770389498601 0.0102842568595993 0.00627126350281423 0.00647556553272319 0.00641944664369931 0
"четверенька" 0.00602539272649021 0.0123411082315192 0.00940689525422134 0.00647556553272319 0.00641944664369931 0
"чулан" 0.012911555842479 0.0205685137191987 0.00783907937851779 0 0.00106990777394989 0
"ы" 0.00430385194749301 0.00822740548767946 0.00940689525422134 0.00539630461060266 0.0117689855134487 0
"бедняг" 0.00860770389498601 0.0102842568595993 0.0109747111299249 0.00215852184424106 0.00641944664369931 0
"бумажка" 0.00516462233699161 0.00411370274383973 0.00940689525422134 0.00539630461060266 0.0117689855134487 0
"величайший" 0.0223800301269636 0 0.00156781587570356 0.0032377827663616 0 0
"вздумать" 0.017215407789972 0.00411370274383973 0.00313563175140711 0.0032377827663616 0.00320972332184966 0
"внимательно" 0.0103292446739832 0.0164548109753589 0.014110342881332 0 0.00106990777394989 0
"возиться" 0.0017215407789972 0.0061705541157596 0.00940689525422134 0.00755482645484372 0.0128388932873986 0
"глубокий" 0.0137723262319776 0.0123411082315192 0.00470344762711067 0.0032377827663616 0.00213981554789977 0
"дети" 0.00602539272649021 0.00411370274383973 0.00313563175140711 0.00863408737696426 0.0117689855134487 0
"добавить" 0.0223800301269636 0.00205685137191986 0.00156781587570356 0 0.00213981554789977 0
"долг" 0.00774693350548741 0.0102842568595993 0.00627126350281423 0.00755482645484372 0.00534953886974943 0
"забраться" 0.00344308155799441 0.0123411082315192 0.0109747111299249 0.00431704368848213 0.00962916996554897 0
"заговорить" 0.0025823111684958 0.0123411082315192 0.0125425270056285 0.0118718701433259 0.00213981554789977 0
"й" 0.0206584893479664 0 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"капитан" 0.00430385194749301 0.00822740548767946 0.00940689525422134 0.00755482645484372 0.00855926219159908 0
"кровь" 0.00774693350548741 0.00822740548767946 0.0109747111299249 0.00755482645484372 0.00320972332184966 0
"крупный" 0.012911555842479 0.00205685137191986 0.00470344762711067 0.00647556553272319 0.00534953886974943 0
"наблюдать" 0.00946847428448461 0.0205685137191987 0.0125425270056285 0.00107926092212053 0 0
"нападать" 0.00688616311598881 0.0185116623472788 0.0125425270056285 0.00431704368848213 0.00106990777394989 0
"направление" 0.00774693350548741 0.0164548109753589 0.00940689525422134 0.00539630461060266 0.00213981554789977 0
"находить" 0.0103292446739832 0.00822740548767946 0.0125425270056285 0.0032377827663616 0.00320972332184966 0
"общество" 0.00946847428448461 0.0102842568595993 0.00940689525422134 0.00539630461060266 0.00320972332184966 0
"одеял" 0.00602539272649021 0.0123411082315192 0.00940689525422134 0.00431704368848213 0.0074893544176492 0
"отвести" 0.00946847428448461 0.0061705541157596 0.00783907937851779 0.0032377827663616 0.00855926219159908 0
"отказаться" 0.0137723262319776 0.00411370274383973 0.00156781587570356 0.00971334829908479 0.00213981554789977 0
"оттуд" 0.0120507854529804 0.0061705541157596 0.00313563175140711 0.00431704368848213 0.0074893544176492 0
"плут" 0.00774693350548741 0.0123411082315192 0.0172459746327391 0.00431704368848213 0 0
"покрыть" 0.00946847428448461 0.00822740548767946 0.00627126350281423 0.00863408737696426 0.00320972332184966 0
"пользоваться" 0.0146330966214762 0.0061705541157596 0.00313563175140711 0.00539630461060266 0.00320972332184966 0
"поскорь" 0 0.0102842568595993 0.00313563175140711 0.0032377827663616 0.0213981554789977 0
"похожий" 0.00516462233699161 0.00822740548767946 0.0109747111299249 0.00431704368848213 0.00962916996554897 0
"пригодиться" 0.00688616311598881 0.0102842568595993 0.00627126350281423 0.00755482645484372 0.00641944664369931 0
"признать" 0.017215407789972 0.00822740548767946 0.00313563175140711 0.0032377827663616 0.00106990777394989 0
"пристройка" 0.000860770389498601 0.0061705541157596 0.0156781587570356 0.00863408737696426 0.00855926219159908 0
"проповедь" 0.00774693350548741 0.0102842568595993 0.00783907937851779 0.00647556553272319 0.00534953886974943 0
"робинсон" 0.0103292446739832 0 0.0125425270056285 0.00539630461060266 0.00534953886974943 0
"сарайчик" 0.00774693350548741 0.00822740548767946 0.0156781587570356 0 0.0074893544176492 0
"скажит" 0.0111900150634818 0.0061705541157596 0.00313563175140711 0.00539630461060266 0.0074893544176492 0
"сударыня" 0.0206584893479664 0 0.00313563175140711 0 0.00427963109579954 0
"судьба" 0.0120507854529804 0.0061705541157596 0.00627126350281423 0.0032377827663616 0.00641944664369931 0
"сунуть" 0.0025823111684958 0.0061705541157596 0.0172459746327391 0.00539630461060266 0.00855926219159908 0
"тэтчер" 0.000860770389498601 0 0 0.016188913831808 0.0149787088352984 0
"тя" 0.00774693350548741 0.0143979596034391 0.00940689525422134 0.00431704368848213 0.00427963109579954 0
"тяжелый" 0.00774693350548741 0.00822740548767946 0.0109747111299249 0.00431704368848213 0.00641944664369931 0
"уезжать" 0.00430385194749301 0.0123411082315192 0.00940689525422134 0.00215852184424106 0.0117689855134487 0
"уилькс" 0.025823111684958 0 0 0 0 0
"хвост" 0.00602539272649021 0.0123411082315192 0.00940689525422134 0.00647556553272319 0.00534953886974943 0
"цвет" 0.00516462233699161 0.0102842568595993 0.00783907937851779 0.00863408737696426 0.00641944664369931 0
"челн" 0.025823111684958 0 0 0 0 0
"честь" 0.0111900150634818 0.0061705541157596 0.00783907937851779 0.00431704368848213 0.00534953886974943 0
"бродить" 0.00602539272649021 0.0061705541157596 0.00940689525422134 0.0129511310654464 0.00106990777394989 0
"бутылка" 0.00430385194749301 0.0061705541157596 0.00313563175140711 0.00971334829908479 0.0106990777394989 0
"воскресный" 0.00688616311598881 0.00822740548767946 0.00627126350281423 0.00647556553272319 0.0074893544176492 0
"всюду" 0.0146330966214762 0.00411370274383973 0.00940689525422134 0.00431704368848213 0 0
